SMILE,R group Smiles,Name_Stanley,Comments (Stanley),Name_Aaron,Comments (Aaron),Comments (after matching),Important comments for Group Meeting,"40, 67, 97,208,225"
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(c4c(C(c5ccc(CCCCCC)cc5)5c6ccc(CCCCCC)cc6)cc(c6c7nsnc7c(/C=C7C(N(CCCCCC)/C(S\7)=C(C#N)/C#N)=O)cc6)s4)c5cc3c3c2cc(c2c4nsnc4c(/C=C4C(N(CCCCCC)/C(S\4)=C(C#N)/C#N)=O)cc2)s3)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3cc(c4c(C(c5ccc([R14])cc5)5c6ccc([R14])cc6)cc(c6c7nsnc7c(/C=C7C(N(CCCCCC)/C(S\7)=C(C#N)/C#N)=O)cc6)s4)c5cc3c3c2cc(c2c4nsnc4c(/C=C4C(N(CCCCCC)/C(S\4)=C(C#N)/C#N)=O)cc2)s3)cc1,IDT-BT-R-CN,,IDT-BT-R-CN,,,,
S=C(N(C/1=O)CC)SC1=C/c1c2nsnc2c(c2cc3c(c4cc5c(c6c(C(c7ccc(OCCCCCCCC)cc7)5c5ccc(OCCCCCCCC)cc5)cc(c5c7nsnc7c(/C=C7SC(N(C\7=O)CC)=S)cc5)s6)cc4C3(c3ccc(OCCCCCCCC)cc3)c3ccc(OCCCCCCCC)cc3)s2)cc1,S=C(N(C/1=O)CC)SC1=C/c1c2nsnc2c(c2cc3c(c4cc5c(c6c(C(c7ccc(O[R2])cc7)5c5ccc(O[R2])cc5)cc(c5c7nsnc7c(/C=C7SC(N(C\7=O)CC)=S)cc5)s6)cc4C3(c3ccc(O[R2])cc3)c3ccc(O[R2])cc3)s2)cc1,I-IDTBTRh,,I-IDTBTRh,,,,
S=C(N(C/1=O)CC)SC1=C/c1c2nn(CCCCCCCC)nc2c(c2cc3c(c4cc5c(c6c(C(c7ccc(CCCCCC)cc7)5c5ccc(CCCCCC)cc5)cc(c5c7nn(CCCCCCCC)nc7c(/C=C7SC(N(C\7=O)CC)=S)cc5)s6)cc4C3(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)s2)cc1,S=C(N(C/1=O)CC)SC1=C/c1c2nn([R2])nc2c(c2cc3c(c4cc5c(c6c(C(c7ccc([R14])cc7)5c5ccc([R14])cc5)cc(c5c7nn([R2])nc7c(/C=C7SC(N(C\7=O)CC)=S)cc5)s6)cc4C3(c3ccc([R14])cc3)c3ccc([R14])cc3)s2)cc1,BTA1,,BTA1,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(c4ccc(/C=C5C(c6ccccc6C\5=C(C#N)\C#N)=O)s4)sc3c3cc4c(c5sc(c6ccc(/C=C7C(c8ccccc8C\7=C(C#N)\C#N)=O)s6)cc5C(c5ccc(CCCCCC)cc5)4c4ccc(CCCCCC)cc4)cc32)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3cc(c4ccc(/C=C5C(c6ccccc6C\5=C(C#N)\C#N)=O)s4)sc3c3cc4c(c5sc(c6ccc(/C=C7C(c8ccccc8C\7=C(C#N)\C#N)=O)s6)cc5C(c5ccc([R14])cc5)4c4ccc([R14])cc4)cc32)cc1,IEIC1,,IEIC1,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(c4c(CCCC)cc(/C=C5C(c6ccccc6C\5=C(C#N)\C#N)=O)s4)sc3c3cc4c(c5sc(c6c(CCCC)cc(/C=C7C(c8ccccc8C\7=C(C#N)\C#N)=O)s6)cc5C(c5ccc(CCCCCC)cc5)4c4ccc(CCCCCC)cc4)cc32)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3cc(c4c([R27])cc(/C=C5C(c6ccccc6C\5=C(C#N)\C#N)=O)s4)sc3c3cc4c(c5sc(c6c([R27])cc(/C=C7C(c8ccccc8C\7=C(C#N)\C#N)=O)s6)cc5C(c5ccc([R14])cc5)4c4ccc([R14])cc4)cc32)cc1,IEIC2,,IEIC2,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(c4c(CCCCCC)cc(/C=C5C(c6ccccc6C\5=C(C#N)\C#N)=O)s4)sc3c3cc4c(c5sc(c6c(CCCCCC)cc(/C=C7C(c8ccccc8C\7=C(C#N)\C#N)=O)s6)cc5C(c5ccc(CCCCCC)cc5)4c4ccc(CCCCCC)cc4)cc32)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3cc(c4c([R14])cc(/C=C5C(c6ccccc6C\5=C(C#N)\C#N)=O)s4)sc3c3cc4c(c5sc(c6c([R14])cc(/C=C7C(c8ccccc8C\7=C(C#N)\C#N)=O)s6)cc5C(c5ccc([R14])cc5)4c4ccc([R14])cc4)cc32)cc1,IEIC3,,IEIC3,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c4sc(/C=C5C(c6cc(C)c(C)cc6C\5=C(C#N)\C#N)=O)cc4sc3c3cc4c(c5sc6cc(/C=C7C(c8cc(C)c(C)cc8C\7=C(C#N)\C#N)=O)sc6c5C(c5ccc(CCCCCC)cc5)4c4ccc(CCCCCC)cc4)cc32)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3c4sc(/C=C5C(c6cc(C)c(C)cc6C\5=C(C#N)\C#N)=O)cc4sc3c3cc4c(c5sc6cc(/C=C7C(c8cc(C)c(C)cc8C\7=C(C#N)\C#N)=O)sc6c5C(c5ccc([R14])cc5)4c4ccc([R14])cc4)cc32)cc1,IT-DM,,IT-DM,,,,
O=C1c2c(C(/C1=C/c1cc3sc4c(C(c5ccc(SCCCCCC)cc5)(c5ccc(SCCCCCC)cc5)c5c4cc(C(c4ccc(SCCCCCC)cc4)(c4c6sc7c4sc(/C=C4/C(c8c(C4=O)cccc8)=C(C#N)/C#N)c7)c4ccc(SCCCCCC)cc4)c6c5)c3s1)=C(C#N)\C#N)cccc2,O=C1c2c(C(/C1=C/c1cc3sc4c(C(c5ccc(S[R14])cc5)(c5ccc(S[R14])cc5)c5c4cc(C(c4ccc(S[R14])cc4)(c4c6sc7c4sc(/C=C4/C(c8c(C4=O)cccc8)=C(C#N)/C#N)c7)c4ccc(S[R14])cc4)c6c5)c3s1)=C(C#N)\C#N)cccc2,ITIC-SC6,,ITIC-SC6,,,,
O=C1c2c(C(/C1=C/c1cc3sc4c(C(c5ccc(SCCCCCCCC)cc5)(c5ccc(SCCCCCCCC)cc5)c5c4cc(C(c4ccc(SCCCCCCCC)cc4)(c4c6sc7c4sc(/C=C4/C(c8c(C4=O)cccc8)=C(C#N)/C#N)c7)c4ccc(SCCCCCCCC)cc4)c6c5)c3s1)=C(C#N)\C#N)cccc2,O=C1c2c(C(/C1=C/c1cc3sc4c(C(c5ccc(S[R2])cc5)(c5ccc(S[R2])cc5)c5c4cc(C(c4ccc(S[R2])cc4)(c4c6sc7c4sc(/C=C4/C(c8c(C4=O)cccc8)=C(C#N)/C#N)c7)c4ccc(S[R2])cc4)c6c5)c3s1)=C(C#N)\C#N)cccc2,ITIC-SC8,,ITIC-SC8,,,,
O=C1c2c(C(/C1=C/c1cc3sc4c(C(c5ccc(SCC(CC)CCCC)cc5)(c5ccc(SCC(CC)CCCC)cc5)c5c4cc(C(c4ccc(SCC(CC)CCCC)cc4)(c4c6sc7c4sc(/C=C4/C(c8c(C4=O)cccc8)=C(C#N)/C#N)c7)c4ccc(SCC(CC)CCCC)cc4)c6c5)c3s1)=C(C#N)\C#N)cccc2,O=C1c2c(C(/C1=C/c1cc3sc4c(C(c5ccc(S[R4])cc5)(c5ccc(S[R4])cc5)c5c4cc(C(c4ccc(S[R4])cc4)(c4c6sc7c4sc(/C=C4/C(c8c(C4=O)cccc8)=C(C#N)/C#N)c7)c4ccc(S[R4])cc4)c6c5)c3s1)=C(C#N)\C#N)cccc2,ITIC-SC2C6,,ITIC-SC2C6,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3c3sc5cc(C=C6C(=O)c7cc(F)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c3sc(C=C5C(=O)c6cc(F)ccc6C5=C(C#N)C#N)cc3sc24)cc1,*c1ccc(C2(c3ccc(*)cc3)c3cc4c(cc3c3sc5cc(C=C6C(=O)c7cc(F)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(*)cc2)(c2ccc(*)cc2)c2c3sc(C=C5C(=O)c6cc(F)ccc6C5=C(C#N)C#N)cc3sc24)cc1,IT-F,"same structure, different labels",IT-F,Fluorines should be markush bonds,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c4sc(/C=C5C(c6cc(F)c(F)cc6C\5=C(C#N)\C#N)=O)cc4sc3c3cc4c(c5sc6cc(/C=C7C(c8cc(F)c(F)cc8C\7=C(C#N)\C#N)=O)sc6c5C(c5ccc(CCCCCC)cc5)4c4ccc(CCCCCC)cc4)cc32)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3c4sc(/C=C5C(c6cc(F)c(F)cc6C\5=C(C#N)\C#N)=O)cc4sc3c3cc4c(c5sc6cc(/C=C7C(c8cc(F)c(F)cc8C\7=C(C#N)\C#N)=O)sc6c5C(c5ccc([R14])cc5)4c4ccc([R14])cc4)cc32)cc1,IT-2F,"same structure, different labels",IT-2F,,,,
O=C1c2c(C(/C1=C/c1ccc(c3cc(C4(CC(CC)CCCC)CC(CC)CCCC)c(c5c4cc(c4sc(/C=C6C(c7ccccc7C\6=C(C#N)\C#N)=O)cc4)cc5)cc3)s1)=C(C#N)\C#N)cccc2,O=C1c2c(C(/C1=C/c1ccc(c3cc(C4([R4])[R4])c(c5c4cc(c4sc(/C=C6C(c7ccccc7C\6=C(C#N)\C#N)=O)cc4)cc5)cc3)s1)=C(C#N)\C#N)cccc2,DICTiF,,DICTiF,,,,
CCCCCCCCCCC1(CCCCCCCCCC)c2cc(c3ccc(/C=C4C(N(CCCCCC)/C(S\4)=C(C#N)/C#N)=O)c4nsnc34)ccc2c2c1cc(c1c3c(nsn3)c(/C=C3S/C(N(C/3=O)CCCCCC)=C(C#N)/C#N)cc1)cc2,[R15]C1([R15])c2cc(c3ccc(/C=C4C(N(CCCCCC)/C(S\4)=C(C#N)/C#N)=O)c4nsnc34)ccc2c2c1cc(c1c3c(nsn3)c(/C=C3S/C(N(C/3=O)CCCCCC)=C(C#N)/C#N)cc1)cc2,BAF-4CN,,BAF-4CN,,,,
O=C1c2c(C(/C1=C/c1cc(CCCCCC)c(c3cc(C4(CCCCCCCC)CCCCCCCC)c(c5c4cc(c4sc(/C=C6C(c7ccccc7C\6=C(C#N)\C#N)=O)cc4CCCCCC)cc5)cc3)s1)=C(C#N)\C#N)cccc2,O=C1c2c(C(/C1=C/c1cc([R14])c(c3cc(C4([R2])[R2])c(c5c4cc(c4sc(/C=C6C(c7ccccc7C\6=C(C#N)\C#N)=O)cc4[R14])cc5)cc3)s1)=C(C#N)\C#N)cccc2,DCF-2HT,,DCF-2HT,,,,
CC(CC)CCCCc1ccc(c2c(sc(c3c4cc(/C=C5/C(c6c(C5=O)cccc6)=C(C#N)/C#N)s3)c3C4(c4ccc(CCCCCC)cc4)c4ccc(CCCCCC)cc4)c3c(c3ccc(CC(CC)CCCC)s3)c3c2c2c(c4c(C(c5ccc(CCCCCC)cc5)2c2ccc(CCCCCC)cc2)cc(/C=C2/C(c5c(C2=O)cccc5)=C(C#N)/C#N)s4)s3)s1,[R4]c1ccc(c2c(sc(c3c4cc(/C=C5/C(c6c(C5=O)cccc6)=C(C#N)/C#N)s3)c3C4(c4ccc([R14])cc4)c4ccc([R14])cc4)c3c(c3ccc([R4])s3)c3c2c2c(c4c(C(c5ccc([R14])cc5)2c2ccc([R14])cc2)cc(/C=C2/C(c5c(C2=O)cccc5)=C(C#N)/C#N)s4)s3)s1,ITIC2,,ITIC2,,,,
O=C(c1cc(Cl)c(Cl)cc1C/1=C(C#N)/C#N)C1=C/c1sc(c2sc3c(OCC(CC)CCCC)c4c(C(c5ccc(CCCCCC)cc5)(c5ccc(CCCCCC)cc5)c5cc(/C=C6C(c7cc(Cl)c(O)cc7C\6=C(C#N)\C#N)=O)sc55)c5sc4c(OCC(CC)CCCC)c3c2C2(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)c2c1,O=C(c1cc(Cl)c(Cl)cc1C/1=C(C#N)/C#N)C1=C/c1sc(c2sc3c(O[R4])c4c(C(c5ccc([R14])cc5)(c5ccc([R14])cc5)c5cc(/C=C6C(c7cc(Cl)c(O)cc7C\6=C(C#N)\C#N)=O)sc55)c5sc4c(O[R4])c3c2C2(c3ccc([R14])cc3)c3ccc([R14])cc3)c2c1,BT-CIC,,BT-CIC,,,,
O=C1c2ccccc2C(/C1=C/c1cc2c(c3cc4c(c5sc(/C=C6/C(c7ccccc7C6=O)=C(C#N)\C#N)cc5C4(c4ccc(CCCCCC)cc4)c4ccc(CCCCCC)cc4)cc3C2(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)s1)=C(C#N)/C#N,O=C1c2ccccc2C(/C1=C/c1cc2c(c3cc4c(c5sc(/C=C6/C(c7ccccc7C6=O)=C(C#N)\C#N)cc5C4(c4ccc([R14])cc4)c4ccc([R14])cc4)cc3C2(c2ccc([R14])cc2)c2ccc([R14])cc2)s1)=C(C#N)/C#N,IDIC1,,IDIC1,,,,
O=C1c2ccccc2C(/C1=C/c1cc2c(c3c4ccc5c(c6sc(/C=C7/C(c8ccccc8C7=O)=C(C#N)\C#N)cc6C(c6ccc(CCCCCC)cc6)5c5ccc(CCCCCC)cc5)c4ccc3C2(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)s1)=C(C#N)/C#N,O=C1c2ccccc2C(/C1=C/c1cc2c(c3c4ccc5c(c6sc(/C=C7/C(c8ccccc8C7=O)=C(C#N)\C#N)cc6C(c6ccc([R14])cc6)5c5ccc([R14])cc5)c4ccc3C2(c2ccc([R14])cc2)c2ccc([R14])cc2)s1)=C(C#N)/C#N,IHIC1,,IHIC1,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(C=C4C(=O)c5cc(F)ccc5C4=C(C#N)C#N)sc3c3c2ccc2c3ccc3c2c2sc(C=C4C(=O)c5cc(F)ccc5C4=C(C#N)C#N)cc2C3(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,*c1ccc(C2(c3ccc(*)cc3)c3cc(C=C4C(=O)c5cc(F)ccc5C4=C(C#N)C#N)sc3c3c2ccc2c3ccc3c2c2sc(C=C4C(=O)c5cc(F)ccc5C4=C(C#N)C#N)cc2C3(c2ccc(*)cc2)c2ccc(*)cc2)cc1,NTIC-F,,NTIC-F,Fluorines should be markush bonds. Disjointed structure,,,
O=C1c2ccc(OC)cc2C(/C1=C/c1cc2c(c3c4ccc5c(c6sc(/C=C7/C(c8cc(OC)ccc8C7=O)=C(C#N)\C#N)cc6C(c6ccc(CCCCCC)cc6)5c5ccc(CCCCCC)cc5)c4ccc3C2(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)s1)=C(C#N)/C#N,O=C1c2ccc(OC)cc2C(/C1=C/c1cc2c(c3c4ccc5c(c6sc(/C=C7/C(c8cc(OC)ccc8C7=O)=C(C#N)\C#N)cc6C(c6ccc([R14])cc6)5c5ccc([R14])cc5)c4ccc3C2(c2ccc([R14])cc2)c2ccc([R14])cc2)s1)=C(C#N)/C#N,NTIC-OMe,,NTIC-Ome,,,,
O=C1c2ccc(C)cc2C(/C1=C/c1cc2c(c3c4ccc5c(c6sc(/C=C7/C(c8cc(C)ccc8C7=O)=C(C#N)\C#N)cc6C(c6ccc(CCCCCC)cc6)5c5ccc(CCCCCC)cc5)c4ccc3C2(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)s1)=C(C#N)/C#N,O=C1c2ccc(C)cc2C(/C1=C/c1cc2c(c3c4ccc5c(c6sc(/C=C7/C(c8cc(C)ccc8C7=O)=C(C#N)\C#N)cc6C(c6ccc([R14])cc6)5c5ccc([R14])cc5)c4ccc3C2(c2ccc([R14])cc2)c2ccc([R14])cc2)s1)=C(C#N)/C#N,NTIC-Me,,NTIC-Me,,,,
Fc1cc(C2=O)c(C(/C2=C/c2sc3c4n(CC(CC)CCCC)c5c6n(CC(CC)CCCC)c(c(sc(/C=C7C(c8cc(F)c(F)cc8C\7=C(C#N)\C#N)=O)c7CCCCCCCCCCC)c7s7)c7c6c6nsnc6c5c4sc3c2CCCCCCCCCCC)=C(C#N)\C#N)cc1F,Fc1cc(C2=O)c(C(/C2=C/c2sc3c4n([R4])c5c6n([R4])c(c(sc(/C=C7C(c8cc(F)c(F)cc8C\7=C(C#N)\C#N)=O)c7[R20])c7s7)c7c6c6nsnc6c5c4sc3c2[R20])=C(C#N)\C#N)cc1F,Y6,,Y6,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c4sc(/C=C5/C(c6c(C5=O)cccc6)=C(C#N)/C#N)c(CCCCCC)c4sc3c3cc4c(c5sc6c(CCCCCC)c(/C=C7/C(c8c(C7=O)cccc8)=C(C#N)/C#N)sc6c5C(c5ccc(CCCCCC)cc5)4c4ccc(CCCCCC)cc4)cc32)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3c4sc(/C=C5/C(c6c(C5=O)cccc6)=C(C#N)/C#N)c([R14])c4sc3c3cc4c(c5sc6c([R14])c(/C=C7/C(c8c(C7=O)cccc8)=C(C#N)/C#N)sc6c5C(c5ccc([R14])cc5)4c4ccc([R14])cc4)cc32)cc1,ITC6-IC,,ITC6-IC,,,,
CC(CCCCCC)CCCCCCCCC1(CC(CCCCCC)CCCCCCCC)c2cc3c(Cc4cc(/C=C5C(c6c(C\5=C(C#N)\C#N)ccc(F)c6)=O)sc43)cc2C2C(CC(CCCCCC)CCCCCCCC)(CC(CCCCCC)CCCCCCCC)c3cc4c(Cc5cc(/C=C6C(c7c(C\6=C(C#N)\C#N)ccc(F)c7)=O)sc54)cc3C21,[R1]C1([R1])c2cc3c(Cc4cc(/C=C5C(c6c(C\5=C(C#N)\C#N)ccc(F)c6)=O)sc43)cc2C2C([R1])([R1])c3cc4c(Cc5cc(/C=C6C(c7c(C\6=C(C#N)\C#N)ccc(F)c7)=O)sc54)cc3C21,ZITI,,ZITI,,,,
O=C1c2cc(F)c(C)cc2C(/C1=C/c1sc2c(C(c3ccc(CCCCCC)cc3)3c4ccc(CCCCCC)cc4)c(c4c3cc(c3sc5cc(/C=C6C(c7cc(F)c(C)cc7C\6=C(C#N)\C#N)=O)sc5c3C3(c5ccc(CCCCCC)cc5)c5ccc(CCCCCC)cc5)c3c4)sc2c1)=C(C#N)\C#N,O=C1c2cc(F)c(C)cc2C(/C1=C/c1sc2c(C(c3ccc([R14])cc3)3c4ccc([R14])cc4)c(c4c3cc(c3sc5cc(/C=C6C(c7cc(F)c(C)cc7C\6=C(C#N)\C#N)=O)sc5c3C3(c5ccc([R14])cc5)c5ccc([R14])cc5)c3c4)sc2c1)=C(C#N)\C#N,ITCF,,ITCF,,,,
O=C(c1ccccc1C/1=C(C#N)/C#N)C1=C/c1c2cc(C(OCCCCCCCC)=O)sc2c(c2cc3c(c4cc5c(c6c(C(c7cccc(OCCCCCC)c7)5c5cc(OCCCCCC)ccc5)cc(c5c7sc(C(OCCCCCCCC)=O)cc7c(/C=C7C(c8ccccc8C\7=C(C#N)\C#N)=O)s5)s6)cc4C3(c3cccc(OCCCCCC)c3)c3cc(OCCCCCC)ccc3)s2)s1,O=C(c1ccccc1C/1=C(C#N)/C#N)C1=C/c1c2cc(C(O[R2])=O)sc2c(c2cc3c(c4cc5c(c6c(C(c7cccc(O[R14])c7)5c5cc(O[R14])ccc5)cc(c5c7sc(C(O[R2])=O)cc7c(/C=C7C(c8ccccc8C\7=C(C#N)\C#N)=O)s5)s6)cc4C3(c3cccc(O[R14])c3)c3cc(O[R14])ccc3)s2)s1,ATT-7,,ATT-7,,,,
O=C(N(CC)/C(S/1)=C(C#N)/C#N)C1=C/c1c2cc(C(OCCCCCCCC)=O)sc2c(c2cc3c(c4cc5c(c6c(C(c7cccc(CCCCCC)c7)5c5cc(CCCCCC)ccc5)cc(c5c7sc(C(OCCCCCCCC)=O)cc7c(/C=C7C(N(CC)/C(S\7)=C(C#N)/C#N)=O)s5)s6)cc4C3(c3cccc(CCCCCC)c3)c3cc(CCCCCC)ccc3)s2)s1,O=C(N(CC)/C(S/1)=C(C#N)/C#N)C1=C/c1c2cc(C(O[R2])=O)sc2c(c2cc3c(c4cc5c(c6c(C(c7cccc([R14])c7)5c5cc([R14])ccc5)cc(c5c7sc(C(O[R2])=O)cc7c(/C=C7C(N(CC)/C(S\7)=C(C#N)/C#N)=O)s5)s6)cc4C3(c3cccc([R14])c3)c3cc([R14])ccc3)s2)s1,ATT-6,,ATT-6,,,,
O=C1c2c(C(/C1=C/c1sc3c4n(CC(CC)CCCC)c5c6n(CC(CC)CCCC)c(c(sc(/C=C7C(c8ccccc8C\7=C(C#N)\C#N)=O)c7)c7s7)c7c6c6nn(CC(CC)CCCC)nc6c5c4sc3c1)=C(C#N)\C#N)cccc2,O=C1c2c(C(/C1=C/c1sc3c4n([R4])c5c6n([R4])c(c(sc(/C=C7C(c8ccccc8C\7=C(C#N)\C#N)=O)c7)c7s7)c7c6c6nn([R4])nc6c5c4sc3c1)=C(C#N)\C#N)cccc2,Y1,,Y1,,,,
O=C1c2cscc2C(/C1=C/c1sc2c3n(CC(CC)CCCC)c4c5n(CC(CC)CCCC)c(c(sc(/C=C6C(c7cscc7C\6=C(C#N)\C#N)=O)c6)c6s6)c6c5c5nn(CC(CC)CCCC)nc5c4c3sc2c1)=C(C#N)\C#N,O=C1c2cscc2C(/C1=C/c1sc2c3n([R4])c4c5n([R4])c(c(sc(/C=C6C(c7cscc7C\6=C(C#N)\C#N)=O)c6)c6s6)c6c5c5nn([R4])nc5c4c3sc2c1)=C(C#N)\C#N,Y2,,Y2,,,,
CC(CC)CCCCc1sc(c2c3cc(c4sc(c5sc(/C=C6/C(c7c(C6=O)cc(Cl)c(Cl)c7)=C(C#N)/C#N)cc5[Si]5(CCCCCCCC)CCCCCCCC)c5c4)sc3c(c3sc(CC(CC)CCCC)cc3)c3cc(c4cc([Si](CCCCCCCC)(c5c6sc(/C=C7C(c8cc(Cl)c(Cl)cc8C\7=C(C#N)\C#N)=O)c5)CCCCCCCC)c6s4)sc32)cc1,[R4]c1sc(c2c3cc(c4sc(c5sc(/C=C6/C(c7c(C6=O)cc(Cl)c(Cl)c7)=C(C#N)/C#N)cc5[Si]5([R2])[R2])c5c4)sc3c(c3sc([R4])cc3)c3cc(c4cc([Si]([R2])(c5c6sc(/C=C7C(c8cc(Cl)c(Cl)cc8C\7=C(C#N)\C#N)=O)c5)[R2])c6s4)sc32)cc1,BDTS-4Cl,,BDTS-4Cl,,,,
CC(CC)CCCCc1sc(c2c3cc(c4sc(c5sc(/C=C6/C(c7c(C6=O)cc(Cl)c(Cl)c7)=C(C#N)/C#N)cc5C5(CCCCCCCC)CCCCCCCC)c5c4)sc3c(c3sc(CC(CC)CCCC)cc3)c3cc(c4cc(C(CCCCCCCC)(c5c6sc(/C=C7C(c8cc(Cl)c(Cl)cc8C\7=C(C#N)\C#N)=O)c5)CCCCCCCC)c6s4)sc32)cc1,[R4]c1sc(c2c3cc(c4sc(c5sc(/C=C6/C(c7c(C6=O)cc(Cl)c(Cl)c7)=C(C#N)/C#N)cc5C5([R2])[R2])c5c4)sc3c(c3sc([R4])cc3)c3cc(c4cc(C([R2])(c5c6sc(/C=C7C(c8cc(Cl)c(Cl)cc8C\7=C(C#N)\C#N)=O)c5)[R2])c6s4)sc32)cc1,BDTC-4Cl,,BDTC-4Cl,,,,
CCCCCCc1ccc(C(c2cc3c(C(c4ccc(CCCCCC)cc4)(c4ccc(CCCCCC)cc4)c4cc(c5ccc(/C=C/c6ccc(C#N)cc6)c6c5nn(CCCCCCCC)n6)sc43)cc32)(c2ccc(CCCCCC)cc2)c2c3sc(c3ccc(/C=C/c4ccc(C#N)cc4)c4c3nn(CCCCCCCC)n4)c2)cc1,[R14]c1ccc(C(c2cc3c(C(c4ccc([R14])cc4)(c4ccc([R14])cc4)c4cc(c5ccc(/C=C/c6ccc(C#N)cc6)c6c5nn([R2])n6)sc43)cc32)(c2ccc([R14])cc2)c2c3sc(c3ccc(/C=C/c4ccc(C#N)cc4)c4c3nn([R2])n4)c2)cc1,BTA701,,BTA701,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(c4cc5c(c6sc(c7ccc(/C=C8S/C(N(CC)C\8=O)=C(C#N)/C#N)c8c7nn(CCCCCCCC)n8)cc6C(c6ccc(CCCCCC)cc6)5c5ccc(CCCCCC)cc5)cc42)sc(c2ccc(/C=C4S/C(N(CC)C\4=O)=C(C#N)/C#N)c4c2nn(CCCCCCCC)n4)c3)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3c(c4cc5c(c6sc(c7ccc(/C=C8S/C(N(CC)C\8=O)=C(C#N)/C#N)c8c7nn([R2])n8)cc6C(c6ccc([R14])cc6)5c5ccc([R14])cc5)cc42)sc(c2ccc(/C=C4S/C(N(CC)C\4=O)=C(C#N)/C#N)c4c2nn([R2])n4)c3)cc1,BTA3,,BTA3,,,,
CC(C)(C(/C=C/c1ccc(c2sc(c3c4cc(c5sc(c6ccc(/C=C/C7C(C#N)/C(OC7(C)C)=C(C#N)\C#N)c7c6nn(CCCCCCCC)n7)cc5C5(c6ccc(CCCCCC)cc6)c6ccc(CCCCCC)cc6)c5c3)c(C4(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)c2)c2nn(CCCCCCCC)nc21)C/1C#N)OC1=C(C#N)\C#N,CC(C)(C(/C=C/c1ccc(c2sc(c3c4cc(c5sc(c6ccc(/C=C/C7C(C#N)/C(OC7(C)C)=C(C#N)\C#N)c7c6nn([R2])n7)cc5C5(c6ccc([R14])cc6)c6ccc([R14])cc6)c5c3)c(C4(c3ccc([R14])cc3)c3ccc([R14])cc3)c2)c2nn([R2])nc21)C/1C#N)OC1=C(C#N)\C#N,BTA703,,BTA703,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4C(c5cc(F)c(F)cc5C\4=C(C#N)\C#N)=O)sc3c3c2c2ccc(cc(c4c(C(c5ccc(CCCCCC)cc5)5c6ccc(CCCCCC)cc6)cc(/C=C6C(c7c(C\6=C(C#N)\C#N)cc(F)c(F)c7)=O)s4)c5c4cc5)c4c2c5c3)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3cc(/C=C4C(c5cc(F)c(F)cc5C\4=C(C#N)\C#N)=O)sc3c3c2c2ccc(cc(c4c(C(c5ccc([R14])cc5)5c6ccc([R14])cc6)cc(/C=C6C(c7c(C\6=C(C#N)\C#N)cc(F)c(F)c7)=O)s4)c5c4cc5)c4c2c5c3)cc1,Py-1,,Py-1,,,,
